cell_zid,area_peresechenia_s_admzone_kv.km,adm_zid,adm_name,okrug_name,sub_ter
106341,2.50066585,112,Рязанский,Юго-Восточный административный округ,Старая Москва
106342,2.00182321,112,Рязанский,Юго-Восточный административный округ,Старая Москва
106342,0.49884088000000004,117,Вешняки,Восточный административный округ,Старая Москва
106343,1.74995176,117,Вешняки,Восточный административный округ,Старая Москва
106343,0.7507114500000001,112,Рязанский,Юго-Восточный административный округ,Старая Москва
106344,2.4999493100000003,117,Вешняки,Восточный административный округ,Старая Москва
106344,0.0007125199999999999,112,Рязанский,Юго-Восточный административный округ,Старая Москва
106345,2.50066006,117,Вешняки,Восточный административный округ,Старая Москва
106346,2.5006585699999997,117,Вешняки,Восточный административный округ,Старая Москва
106347,2.50065812,117,Вешняки,Восточный административный округ,Старая Москва
106348,2.50065657,117,Вешняки,Восточный административный округ,Старая Москва
106349,2.50065469,117,Вешняки,Восточный административный округ,Старая Москва
106350,1.9634548499999998,122,Косино-Ухтомский,Восточный административный округ,Старая Москва
106350,0.53719914,117,Вешняки,Восточный административный округ,Старая Москва
106351,2.50065297,122,Косино-Ухтомский,Восточный административный округ,Старая Москва
106352,2.50065038,122,Косино-Ухтомский,Восточный административный округ,Старая Москва
106353,2.50065082,122,Косино-Ухтомский,Восточный административный округ,Старая Москва
106359,1.31203486,122,Косино-Ухтомский,Восточный административный округ,Старая Москва
106360,2.50063912,122,Косино-Ухтомский,Восточный административный округ,Старая Москва
106361,2.46796574,122,Косино-Ухтомский,Восточный административный округ,Старая Москва
106828,2.4867542499999997,10,Кунцево,Западный административный округ,Старая Москва
106829,2.5006152900000003,10,Кунцево,Западный административный округ,Старая Москва
106832,2.50062214,10,Кунцево,Западный административный округ,Старая Москва
106833,2.5006243599999998,10,Кунцево,Западный административный округ,Старая Москва
106834,2.50062579,10,Кунцево,Западный административный округ,Старая Москва
106835,2.43968683,10,Кунцево,Западный административный округ,Старая Москва
106836,2.06052713,10,Кунцево,Западный административный округ,Старая Москва
106837,1.4282075099999998,10,Кунцево,Западный административный округ,Старая Москва
106844,1.7636110200000001,10,Кунцево,Западный административный округ,Старая Москва
106880,2.49023344,10,Кунцево,Западный административный округ,Старая Москва
106881,2.35437815,10,Кунцево,Западный административный округ,Старая Москва
106881,0.14630153,17,Можайский,Западный административный округ,Старая Москва
106882,2.4516752299999998,10,Кунцево,Западный административный округ,Старая Москва
106882,0.049004849999999996,17,Можайский,Западный административный округ,Старая Москва
106883,2.50067986,10,Кунцево,Западный административный округ,Старая Москва
106884,2.50068021,10,Кунцево,Западный административный округ,Старая Москва
106885,2.50068068,10,Кунцево,Западный административный округ,Старая Москва
106886,2.50068097,10,Кунцево,Западный административный округ,Старая Москва
106887,2.50068169,10,Кунцево,Западный административный округ,Старая Москва
106888,1.5890190599999998,10,Кунцево,Западный административный округ,Старая Москва
106888,0.91166212,29,Фили-Давыдково,Западный административный округ,Старая Москва
106889,2.50068151,29,Фили-Давыдково,Западный административный округ,Старая Москва
106890,2.50068259,29,Фили-Давыдково,Западный административный округ,Старая Москва
106891,2.50068182,29,Фили-Давыдково,Западный административный округ,Старая Москва
106892,2.50068192,29,Фили-Давыдково,Западный административный округ,Старая Москва
106893,2.5006820000000003,29,Фили-Давыдково,Западный административный округ,Старая Москва
106894,1.4906220399999999,39,Дорогомилово,Западный административный округ,Старая Москва
106894,0.29031465,3,Филевский Парк,Западный административный округ,Старая Москва
106894,0.7197453599999999,29,Фили-Давыдково,Западный административный округ,Старая Москва
106895,2.50068359,39,Дорогомилово,Западный административный округ,Старая Москва
106896,2.50068143,39,Дорогомилово,Западный административный округ,Старая Москва
106897,2.17288902,39,Дорогомилово,Западный административный округ,Старая Москва
106897,0.32779358999999997,31,Раменки,Западный административный округ,Старая Москва
106898,1.75435318,31,Раменки,Западный административный округ,Старая Москва
106898,0.7463290499999999,39,Дорогомилово,Западный административный округ,Старая Москва
106899,2.48197237,31,Раменки,Западный административный округ,Старая Москва
106899,0.01871006,39,Дорогомилово,Западный административный округ,Старая Москва
106900,2.36215007,31,Раменки,Западный административный округ,Старая Москва
106900,0.13853099,39,Дорогомилово,Западный административный округ,Старая Москва
106901,2.2781737,39,Дорогомилово,Западный административный округ,Старая Москва
106901,0.22250841,31,Раменки,Западный административный округ,Старая Москва
106902,1.50230088,39,Дорогомилово,Западный административный округ,Старая Москва
106902,0.99838104,50,Хамовники,Центральный административный округ,Старая Москва
106903,2.45996204,50,Хамовники,Центральный административный округ,Старая Москва
106903,0.04071843,39,Дорогомилово,Западный административный округ,Старая Москва
106904,2.50068143,50,Хамовники,Центральный административный округ,Старая Москва
106905,2.5006808300000003,50,Хамовники,Центральный административный округ,Старая Москва
106906,2.50067959,50,Хамовники,Центральный административный округ,Старая Москва
106907,1.69072507,50,Хамовники,Центральный административный округ,Старая Москва
106907,0.80995539,67,Якиманка,Центральный административный округ,Старая Москва
106908,2.50068007,67,Якиманка,Центральный административный округ,Старая Москва
106909,2.50067936,67,Якиманка,Центральный административный округ,Старая Москва
106910,2.49643359,67,Якиманка,Центральный административный округ,Старая Москва
106910,0.00424471,80,Замоскворечье,Центральный административный округ,Старая Москва
106911,2.25933085,80,Замоскворечье,Центральный административный округ,Старая Москва
106911,0.24134758999999997,67,Якиманка,Центральный административный округ,Старая Москва
106912,2.50067823,80,Замоскворечье,Центральный административный округ,Старая Москва
106913,2.50067739,80,Замоскворечье,Центральный административный округ,Старая Москва
106914,1.49617178,88,Таганский,Центральный административный округ,Старая Москва
106914,1.00450443,80,Замоскворечье,Центральный административный округ,Старая Москва
106915,2.2764892199999998,88,Таганский,Центральный административный округ,Старая Москва
106915,0.22418695,94,Южнопортовый,Юго-Восточный административный округ,Старая Москва
106916,1.86336187,88,Таганский,Центральный административный округ,Старая Москва
106916,0.63731407,94,Южнопортовый,Юго-Восточный административный округ,Старая Москва
106917,2.5006744800000003,88,Таганский,Центральный административный округ,Старая Москва
106918,2.10217695,88,Таганский,Центральный административный округ,Старая Москва
106918,0.39849847,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
106919,1.89810789,88,Таганский,Центральный административный округ,Старая Москва
106919,0.6025665299999999,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
106920,2.29031971,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
106920,0.21035336,88,Таганский,Центральный административный округ,Старая Москва
106921,2.50067291,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
106922,2.5006719399999997,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
106923,2.4802008,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
106923,0.02046861,99,Лефортово,Юго-Восточный административный округ,Старая Москва
106924,2.45248776,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
106924,0.048181999999999996,99,Лефортово,Юго-Восточный административный округ,Старая Москва
106925,2.5006688599999998,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
106926,2.5006676199999998,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
106927,2.48957035,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
106927,0.01109541,112,Рязанский,Юго-Восточный административный округ,Старая Москва
106928,1.8051875,112,Рязанский,Юго-Восточный административный округ,Старая Москва
106928,0.69547834,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
106929,1.64488545,112,Рязанский,Юго-Восточный административный округ,Старая Москва
106929,0.8557794500000001,117,Вешняки,Восточный административный округ,Старая Москва
106930,2.43372114,117,Вешняки,Восточный административный округ,Старая Москва
106930,0.06694246,112,Рязанский,Юго-Восточный административный округ,Старая Москва
106931,2.50066187,117,Вешняки,Восточный административный округ,Старая Москва
106932,2.50066136,117,Вешняки,Восточный административный округ,Старая Москва
106933,2.50066052,117,Вешняки,Восточный административный округ,Старая Москва
106934,2.50065918,117,Вешняки,Восточный административный округ,Старая Москва
106935,2.50065888,117,Вешняки,Восточный административный округ,Старая Москва
106936,2.50065779,117,Вешняки,Восточный административный округ,Старая Москва
106937,2.50065591,117,Вешняки,Восточный административный округ,Старая Москва
106938,0.90487147,123,Новокосино,Восточный административный округ,Старая Москва
106938,0.6960039,117,Вешняки,Восточный административный округ,Старая Москва
106938,0.89978099,122,Косино-Ухтомский,Восточный административный округ,Старая Москва
106939,1.43429028,123,Новокосино,Восточный административный округ,Старая Москва
106939,1.06636374,122,Косино-Ухтомский,Восточный административный округ,Старая Москва
106940,1.58851067,123,Новокосино,Восточный административный округ,Старая Москва
106940,0.91213996,122,Косино-Ухтомский,Восточный административный округ,Старая Москва
106941,1.867725,122,Косино-Ухтомский,Восточный административный округ,Старая Москва
106941,0.43194583,123,Новокосино,Восточный административный округ,Старая Москва
107407,2.27427009,10,Кунцево,Западный административный округ,Старая Москва
107408,2.41071275,10,Кунцево,Западный административный округ,Старая Москва
107409,2.1353999900000002,10,Кунцево,Западный административный округ,Старая Москва
107413,2.45381457,10,Кунцево,Западный административный округ,Старая Москва
107414,2.44161206,10,Кунцево,Западный административный округ,Старая Москва
107415,1.9096922200000002,10,Кунцево,Западный административный округ,Старая Москва
107416,1.7733155600000001,10,Кунцево,Западный административный округ,Старая Москва
107418,1.25369554,10,Кунцево,Западный административный округ,Старая Москва
107419,2.1561453299999997,10,Кунцево,Западный административный округ,Старая Москва
107420,2.30485758,10,Кунцево,Западный административный округ,Старая Москва
107421,2.50062564,10,Кунцево,Западный административный округ,Старая Москва
107422,1.5177199700000001,10,Кунцево,Западный административный округ,Старая Москва
107430,2.47265218,10,Кунцево,Западный административный округ,Старая Москва
107431,2.50064296,10,Кунцево,Западный административный округ,Старая Москва
107432,2.38998103,10,Кунцево,Западный административный округ,Старая Москва
107433,2.2251774600000003,10,Кунцево,Западный административный округ,Старая Москва
107467,2.50067984,10,Кунцево,Западный административный округ,Старая Москва
107468,2.50068059,10,Кунцево,Западный административный округ,Старая Москва
107469,2.500681,10,Кунцево,Западный административный округ,Старая Москва
107470,2.50068138,10,Кунцево,Западный административный округ,Старая Москва
107471,2.50068143,10,Кунцево,Западный административный округ,Старая Москва
107472,2.50068175,10,Кунцево,Западный административный округ,Старая Москва
107473,2.50068235,10,Кунцево,Западный административный округ,Старая Москва
107474,2.2779122,10,Кунцево,Западный административный округ,Старая Москва
107474,0.173205,3,Филевский Парк,Западный административный округ,Старая Москва
107474,0.04956559,29,Фили-Давыдково,Западный административный округ,Старая Москва
107475,1.7164746400000002,3,Филевский Парк,Западный административный округ,Старая Москва
107475,0.24753798999999999,10,Кунцево,Западный административный округ,Старая Москва
107475,0.53666984,29,Фили-Давыдково,Западный административный округ,Старая Москва
107476,1.3306525399999998,29,Фили-Давыдково,Западный административный округ,Старая Москва
107476,1.17003019,3,Филевский Парк,Западный административный округ,Старая Москва
107477,1.8179946,29,Фили-Давыдково,Западный административный округ,Старая Москва
107477,0.6826892200000001,3,Филевский Парк,Западный административный округ,Старая Москва
107478,2.49466925,29,Фили-Давыдково,Западный административный округ,Старая Москва
107478,0.00601379,3,Филевский Парк,Западный административный округ,Старая Москва
107479,2.50068315,29,Фили-Давыдково,Западный административный округ,Старая Москва
107480,1.93491917,29,Фили-Давыдково,Западный административный округ,Старая Москва
107480,0.56576405,3,Филевский Парк,Западный административный округ,Старая Москва
107481,2.49810934,3,Филевский Парк,Западный административный округ,Старая Москва
107481,0.00248848,29,Фили-Давыдково,Западный административный округ,Старая Москва
107481,8.545e-05,39,Дорогомилово,Западный административный округ,Старая Москва
107482,1.92474372,3,Филевский Парк,Западный административный округ,Старая Москва
107482,0.5759410899999999,39,Дорогомилово,Западный административный округ,Старая Москва
107483,2.06234661,39,Дорогомилово,Западный административный округ,Старая Москва
107483,0.43833605000000003,3,Филевский Парк,Западный административный округ,Старая Москва
107484,2.50068383,39,Дорогомилово,Западный административный округ,Старая Москва
107485,2.50068345,39,Дорогомилово,Западный административный округ,Старая Москва
107486,2.19590738,39,Дорогомилово,Западный административный округ,Старая Москва
107486,0.30477627,31,Раменки,Западный административный округ,Старая Москва
107487,1.9797593900000001,39,Дорогомилово,Западный административный округ,Старая Москва
107487,0.5209228899999999,31,Раменки,Западный административный округ,Старая Москва
107488,2.50068334,39,Дорогомилово,Западный административный округ,Старая Москва
107489,2.50068314,39,Дорогомилово,Западный административный округ,Старая Москва
107490,1.70154868,39,Дорогомилово,Западный административный округ,Старая Москва
107490,0.799133,50,Хамовники,Центральный административный округ,Старая Москва
107491,2.49656468,50,Хамовники,Центральный административный округ,Старая Москва
107491,0.00411797,39,Дорогомилово,Западный административный округ,Старая Москва
107492,2.50068205,50,Хамовники,Центральный административный округ,Старая Москва
107493,2.50068081,50,Хамовники,Центральный административный округ,Старая Москва
107494,2.49601636,50,Хамовники,Центральный административный округ,Старая Москва
107494,0.00466532,67,Якиманка,Центральный административный округ,Старая Москва
107495,1.3532558600000002,67,Якиманка,Центральный административный округ,Старая Москва
107495,1.14742544,50,Хамовники,Центральный административный округ,Старая Москва
107496,2.50068058,67,Якиманка,Центральный административный округ,Старая Москва
107497,2.50067952,67,Якиманка,Центральный административный округ,Старая Москва
107498,2.19463332,80,Замоскворечье,Центральный административный округ,Старая Москва
107498,0.30604634,67,Якиманка,Центральный административный округ,Старая Москва
107499,2.5006794500000002,80,Замоскворечье,Центральный административный округ,Старая Москва
107500,2.42385377,80,Замоскворечье,Центральный административный округ,Старая Москва
107500,0.07682484,88,Таганский,Центральный административный округ,Старая Москва
107501,2.3924125800000002,88,Таганский,Центральный административный округ,Старая Москва
107501,0.10826486,80,Замоскворечье,Центральный административный округ,Старая Москва
107502,2.50067745,88,Таганский,Центральный административный округ,Старая Москва
107503,2.50067712,88,Таганский,Центральный административный округ,Старая Москва
107504,2.50067478,88,Таганский,Центральный административный округ,Старая Москва
107505,2.50067486,88,Таганский,Центральный административный округ,Старая Москва
107506,2.50067383,88,Таганский,Центральный административный округ,Старая Москва
107507,1.41131425,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
107507,1.08935868,88,Таганский,Центральный административный округ,Старая Москва
107508,2.50067184,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
107509,1.81239535,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
107509,0.6882764299999999,99,Лефортово,Юго-Восточный административный округ,Старая Москва
107510,2.37665821,99,Лефортово,Юго-Восточный административный округ,Старая Москва
107510,0.12401152,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
107511,1.35435479,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
107511,1.14631528,99,Лефортово,Юго-Восточный административный округ,Старая Москва
107512,2.50066962,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
107513,2.50066884,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
107514,2.2108701600000003,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
107514,0.28979679,109,Перово,Восточный административный округ,Старая Москва
107515,1.2432534100000001,109,Перово,Восточный административный округ,Старая Москва
107515,1.2367284299999999,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
107515,0.02068534,112,Рязанский,Юго-Восточный административный округ,Старая Москва
107516,1.51480226,109,Перово,Восточный административный округ,Старая Москва
107516,0.34318756,81,Новогиреево,Восточный административный округ,Старая Москва
107516,0.00833989,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
107516,0.025838760000000002,112,Рязанский,Юго-Восточный административный округ,Старая Москва
107516,0.60849754,117,Вешняки,Восточный административный округ,Старая Москва
107517,1.55823181,117,Вешняки,Восточный административный округ,Старая Москва
107517,0.94243315,81,Новогиреево,Восточный административный округ,Старая Москва
107518,2.38829312,117,Вешняки,Восточный административный округ,Старая Москва
107518,0.11236979999999999,81,Новогиреево,Восточный административный округ,Старая Москва
107519,2.50066258,117,Вешняки,Восточный административный округ,Старая Москва
107520,2.50066174,117,Вешняки,Восточный административный округ,Старая Москва
107521,2.50065964,117,Вешняки,Восточный административный округ,Старая Москва
107522,2.50065721,117,Вешняки,Восточный административный округ,Старая Москва
107523,2.50065657,117,Вешняки,Восточный административный округ,Старая Москва
107524,2.50065515,117,Вешняки,Восточный административный округ,Старая Москва
107525,1.6423134099999999,123,Новокосино,Восточный административный округ,Старая Москва
107525,0.8583401300000001,117,Вешняки,Восточный административный округ,Старая Москва
107526,2.50065343,123,Новокосино,Восточный административный округ,Старая Москва
107527,2.5006517600000002,123,Новокосино,Восточный административный округ,Старая Москва
107528,1.3009966099999999,123,Новокосино,Восточный административный округ,Старая Москва
107995,2.1603826,10,Кунцево,Западный административный округ,Старая Москва
107996,2.10033586,10,Кунцево,Западный административный округ,Старая Москва
107997,2.5006016,10,Кунцево,Западный административный округ,Старая Москва
107998,1.6750267300000001,10,Кунцево,Западный административный округ,Старая Москва
108000,2.05555899,10,Кунцево,Западный административный округ,Старая Москва
108001,2.50060954,10,Кунцево,Западный административный округ,Старая Москва
108002,2.50061164,10,Кунцево,Западный административный округ,Старая Москва
108003,2.4711454699999997,10,Кунцево,Западный административный округ,Старая Москва
108004,1.25061914,10,Кунцево,Западный административный округ,Старая Москва
108005,1.6430855,10,Кунцево,Западный административный округ,Старая Москва
108006,1.94687606,10,Кунцево,Западный административный округ,Старая Москва
108007,1.67693435,10,Кунцево,Западный административный округ,Старая Москва
108008,2.05960983,10,Кунцево,Западный административный округ,Старая Москва
108009,2.50062564,10,Кунцево,Западный административный округ,Старая Москва
108010,1.70762215,10,Кунцево,Западный административный округ,Старая Москва
108018,1.3844003400000002,10,Кунцево,Западный административный округ,Старая Москва
108019,2.47237121,10,Кунцево,Западный административный округ,Старая Москва
108020,2.46312153,10,Кунцево,Западный административный округ,Старая Москва
108054,1.63827801,10,Кунцево,Западный административный округ,Старая Москва
108055,2.50067862,10,Кунцево,Западный административный округ,Старая Москва
108056,2.50067937,10,Кунцево,Западный административный округ,Старая Москва
108057,2.5006794699999997,10,Кунцево,Западный административный округ,Старая Москва
108058,2.50068047,10,Кунцево,Западный административный округ,Старая Москва
108059,2.50068021,10,Кунцево,Западный административный округ,Старая Москва
108060,2.5006805300000003,10,Кунцево,Западный административный округ,Старая Москва
108061,2.5006811300000003,10,Кунцево,Западный административный округ,Старая Москва
108062,1.53808521,10,Кунцево,Западный административный округ,Старая Москва
108062,0.96259636,3,Филевский Парк,Западный административный округ,Старая Москва
108063,2.21815503,3,Филевский Парк,Западный административный округ,Старая Москва
108063,0.28252628,24,Хорошево-Мневники,Северо-Западный административный округ,Старая Москва
108064,1.26624996,3,Филевский Парк,Западный административный округ,Старая Москва
108064,1.23443155,24,Хорошево-Мневники,Северо-Западный административный округ,Старая Москва
108065,1.7129109,3,Филевский Парк,Западный административный округ,Старая Москва
108065,0.7877716899999999,24,Хорошево-Мневники,Северо-Западный административный округ,Старая Москва
108066,1.9039020199999999,3,Филевский Парк,Западный административный округ,Старая Москва
108066,0.005550510000000001,24,Хорошево-Мневники,Северо-Западный административный округ,Старая Москва
108066,0.59122928,29,Фили-Давыдково,Западный административный округ,Старая Москва
108067,1.8608917800000002,29,Фили-Давыдково,Западный административный округ,Старая Москва
108067,0.63979015,3,Филевский Парк,Западный административный округ,Старая Москва
108068,1.8505623800000002,3,Филевский Парк,Западный административный округ,Старая Москва
108068,0.65011962,29,Фили-Давыдково,Западный административный округ,Старая Москва
108069,2.50068205,3,Филевский Парк,Западный административный округ,Старая Москва
108070,2.50068359,3,Филевский Парк,Западный административный округ,Старая Москва
108071,2.13722909,3,Филевский Парк,Западный административный округ,Старая Москва
108071,0.36345234,39,Дорогомилово,Западный административный округ,Старая Москва
108072,2.4523896499999998,39,Дорогомилово,Западный административный округ,Старая Москва
108072,0.04829296,3,Филевский Парк,Западный административный округ,Старая Москва
108073,2.50068223,39,Дорогомилово,Западный административный округ,Старая Москва
108074,2.50068243,39,Дорогомилово,Западный административный округ,Старая Москва
108075,2.5006810699999997,39,Дорогомилово,Западный административный округ,Старая Москва
108076,2.50068212,39,Дорогомилово,Западный административный округ,Старая Москва
108077,2.50068192,39,Дорогомилово,Западный административный округ,Старая Москва
108078,2.50068047,39,Дорогомилово,Западный административный округ,Старая Москва
108079,1.70354035,50,Хамовники,Центральный административный округ,Старая Москва
108079,0.79714108,39,Дорогомилово,Западный административный округ,Старая Москва
108080,2.5006808300000003,50,Хамовники,Центральный административный округ,Старая Москва
108081,2.50067959,50,Хамовники,Центральный административный округ,Старая Москва
108082,2.50068046,50,Хамовники,Центральный административный округ,Старая Москва
108083,2.4825282300000002,50,Хамовники,Центральный административный округ,Старая Москва
108083,0.01815184,67,Якиманка,Центральный административный округ,Старая Москва
108084,2.43356333,67,Якиманка,Центральный административный округ,Старая Москва
108084,0.06711603000000001,50,Хамовники,Центральный административный округ,Старая Москва
108085,2.5006782999999997,67,Якиманка,Центральный административный округ,Старая Москва
108086,2.07278763,80,Замоскворечье,Центральный административный округ,Старая Москва
108086,0.42789081,67,Якиманка,Центральный административный округ,Старая Москва
108087,2.50067869,80,Замоскворечье,Центральный административный округ,Старая Москва
108088,1.78210858,80,Замоскворечье,Центральный административный округ,Старая Москва
108088,0.71856972,88,Таганский,Центральный административный округ,Старая Москва
108089,2.5006771299999997,88,Таганский,Центральный административный округ,Старая Москва
108090,2.50067714,88,Таганский,Центральный административный округ,Старая Москва
108091,2.50067682,88,Таганский,Центральный административный округ,Старая Москва
108092,2.50067494,88,Таганский,Центральный административный округ,Старая Москва
108093,2.50067547,88,Таганский,Центральный административный округ,Старая Москва
108094,2.48137331,88,Таганский,Центральный административный округ,Старая Москва
108094,0.01930109,99,Лефортово,Юго-Восточный административный округ,Старая Москва
108095,1.73831911,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
108095,0.5548135399999999,88,Таганский,Центральный административный округ,Старая Москва
108095,0.20754139,99,Лефортово,Юго-Восточный административный округ,Старая Москва
108096,2.50067199,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
108097,1.9852141399999998,99,Лефортово,Юго-Восточный административный округ,Старая Москва
108097,0.5154582600000001,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
108098,2.50067094,99,Лефортово,Юго-Восточный административный округ,Старая Москва
108099,2.03494899,99,Лефортово,Юго-Восточный административный округ,Старая Москва
108099,0.46572108,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
108100,2.50066932,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
108101,1.33887296,109,Перово,Восточный административный округ,Старая Москва
108101,1.16179466,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
108102,2.49636511,109,Перово,Восточный административный округ,Старая Москва
108102,0.00430063,103,Нижегородский,Юго-Восточный административный округ,Старая Москва
108103,2.50066596,109,Перово,Восточный административный округ,Старая Москва
108104,2.49857375,109,Перово,Восточный административный округ,Старая Москва
108104,0.00209115,81,Новогиреево,Восточный административный округ,Старая Москва
108105,1.50795599,81,Новогиреево,Восточный административный округ,Старая Москва
108105,0.9927076300000001,109,Перово,Восточный административный округ,Старая Москва
108106,2.38245763,81,Новогиреево,Восточный административный округ,Старая Москва
108106,0.11820470999999999,117,Вешняки,Восточный административный округ,Старая Москва
108107,1.6136928099999999,81,Новогиреево,Восточный административный округ,Старая Москва
108107,0.88696951,117,Вешняки,Восточный административный округ,Старая Москва
108108,1.76951188,117,Вешняки,Восточный административный округ,Старая Москва
108108,0.73114949,81,Новогиреево,Восточный административный округ,Старая Москва
