home_zid,work_zid,customers_cnt
113,63,158
113,64,24
113,65,16
113,66,657
113,67,188
113,68,25
113,69,431
113,70,130
113,71,140
113,72,39
113,73,31
113,74,178
113,75,57
113,76,274
113,77,11
113,78,28
113,79,6
113,80,336
113,81,63
113,82,19
113,83,90
113,84,39
113,85,847
113,86,377
113,87,42
113,88,382
113,89,103
113,90,10
113,91,24
113,92,280
113,93,41
113,94,119
113,95,153
113,96,39
113,97,145
113,98,265
113,99,296
113,100,25
113,101,43
113,102,16
113,103,159
113,104,14
113,105,456
113,106,550
113,107,70
113,108,41
113,109,179
113,110,4
113,111,3
113,112,59
113,113,3807
113,114,1369
113,115,35
113,116,1735
113,117,66
113,118,95
113,119,41
113,120,874
113,121,138
113,122,33
113,123,11
113,124,30
113,125,9
113,198,7
113,213,7
113,216,0
113,227,8
113,228,10
113,235,0
113,238,44
113,246,3
113,248,3
113,249,45
113,250,6
113,264,3
113,271,8
113,272,20
113,276,6
114,-2,1638
114,-1,51445
114,1,2
114,2,0
114,3,147
114,5,154
114,6,3
114,7,5
114,8,0
114,9,19
114,10,86
114,11,8
114,12,1
114,13,34
114,14,2
114,15,37
114,16,49
114,17,122
114,18,20
114,19,19
114,20,38
114,21,20
114,22,25
114,23,77
114,24,92
114,25,69
114,26,46
114,27,25
114,28,99
114,29,40
114,30,73
114,31,103
114,32,70
114,33,34
114,34,51
114,35,5
114,36,70
114,37,68
114,38,15
114,39,370
114,40,23
114,41,117
114,42,263
114,43,61
114,44,773
114,45,13
114,46,23
114,47,84
114,48,86
114,49,122
114,50,455
114,51,6
114,52,18
114,53,234
114,54,18
114,55,155
114,56,124
114,57,43
114,58,20
114,59,43
114,60,105
114,61,214
114,62,33
114,63,181
114,64,27
114,65,32
114,66,975
114,67,286
114,68,41
114,69,563
114,70,187
114,71,171
114,72,41
114,73,17
114,74,214
114,75,102
114,76,342
114,77,16
114,78,31
114,79,16
114,80,467
114,81,53
114,82,14
114,83,138
114,84,67
114,85,1350
114,86,501
114,87,36
114,88,538
114,89,124
114,90,23
114,91,31
114,92,282
114,93,47
114,94,129
114,95,163
114,96,14
114,97,161
114,98,193
114,99,551
114,100,22
114,101,65
114,102,17
114,103,177
114,104,13
114,105,642
114,106,1275
114,107,77
114,108,52
114,109,454
114,110,12
114,111,4
114,112,65
114,113,898
114,114,6025
114,115,8
114,116,733
114,117,35
114,118,44
114,119,31
114,120,659
114,121,268
114,122,16
114,123,7
114,124,6
114,125,7
114,198,3
114,213,9
114,219,3
114,227,0
114,228,8
114,235,1
114,238,48
114,242,3
114,246,2
114,247,0
114,249,30
114,250,1
114,264,3
114,271,0
114,272,10
114,276,4
115,-2,2203
115,-1,50949
115,1,1
115,3,100
115,5,180
115,6,5
115,7,6
115,8,1
115,9,40
115,10,65
115,11,12
115,12,2
115,13,28
115,14,2
115,15,35
115,16,60
115,17,93
115,18,25
115,19,30
115,20,47
115,21,64
115,22,8
115,23,109
115,24,195
115,25,85
115,26,75
115,27,19
115,28,102
115,29,43
115,30,152
115,31,174
115,32,113
115,33,42
115,34,62
115,35,18
115,36,120
115,37,55
115,38,45
115,39,412
115,40,31
115,41,116
115,42,388
115,43,66
115,44,954
115,45,9
115,46,29
115,47,110
115,48,117
115,49,177
115,50,494
115,51,13
115,52,23
115,53,288
115,54,25
115,55,133
115,56,181
115,57,47
115,58,15
115,59,53
115,60,89
115,61,172
115,62,49
115,63,212
115,64,56
115,65,42
115,66,1102
115,67,365
115,68,63
115,69,720
115,70,235
115,71,221
115,72,49
115,73,34
115,74,223
115,75,131
115,76,391
115,77,33
115,78,84
115,79,17
115,80,620
115,81,48
115,82,22
115,83,199
115,84,95
115,85,843
115,86,462
115,87,48
115,88,841
115,89,178
115,90,35
115,91,28
115,92,200
115,93,84
115,94,398
115,95,686
115,96,23
115,97,56
115,98,41
115,99,493
115,100,48
115,101,314
115,102,23
115,103,576
115,104,34
115,105,143
115,106,236
115,107,640
115,108,1141
115,109,260
115,110,32
115,111,16
115,112,1351
115,113,42
115,114,98
115,115,5891
115,116,79
115,117,124
115,118,219
115,119,696
115,120,21
115,121,42
115,122,48
115,123,26
115,124,0
115,125,26
115,187,0
115,213,12
115,216,9
115,219,7
115,227,0
115,228,10
115,232,2
115,235,5
115,238,96
115,242,0
115,247,2
115,248,2
115,249,67
115,250,7
115,264,0
115,271,13
115,272,13
115,276,13
116,-2,2522
116,-1,71558
116,1,7
116,2,9
116,3,153
116,4,2
116,5,170
116,6,0
116,7,6
116,8,6
116,9,27
116,10,98
116,11,5
116,12,0
116,13,25
116,14,8
116,15,52
116,16,69
116,17,100
116,18,8
116,19,22
116,20,44
116,21,38
116,22,35
116,23,93
116,24,115
116,25,107
116,26,55
116,27,40
116,28,121
116,29,55
116,30,130
116,31,184
116,32,112
116,33,41
116,34,48
116,35,12
116,36,80
116,37,99
116,38,42
116,39,389
116,40,31
116,41,87
116,42,277
116,43,54
116,44,788
116,45,12
116,46,16
116,47,80
116,48,95
116,49,124
116,50,509
116,51,9
116,52,21
116,53,217
116,54,41
116,55,189
116,56,134
116,57,65
116,58,32
116,59,43
116,60,131
116,61,251
116,62,24
116,63,220
116,64,50
116,65,25
116,66,1052
116,67,343
116,68,48
116,69,671
116,70,221
116,71,215
116,72,63
116,73,29
116,74,213
116,75,98
116,76,416
116,77,46
116,78,45
116,79,20
116,80,554
116,81,63
116,82,42
116,83,137
116,84,59
116,85,1269
116,86,575
116,87,54
116,88,635
116,89,195
116,90,16
116,91,47
116,92,491
116,93,64
116,94,193
116,95,245
116,96,48
116,97,396
116,98,829
116,99,435
116,100,14
116,101,54
116,102,28
116,103,215
116,104,9
116,105,706
116,106,848
116,107,104
116,108,62
116,109,295
116,110,22
116,111,6
116,112,78
116,113,1466
116,114,1012
116,115,46
116,116,9799
116,117,86
116,118,75
116,119,57
116,120,286
116,121,140
116,122,32
116,123,35
116,124,46
116,125,10
116,198,6
116,213,8
116,216,2
116,227,4
116,228,1
116,235,13
116,238,77
116,246,2
116,249,72
116,250,2
116,264,1
116,271,7
116,272,22
116,276,8
117,-2,2434
117,-1,53150
117,1,4
117,3,125
117,5,115
117,6,1
117,7,7
117,9,19
117,10,43
117,11,10
117,12,3
117,13,21
117,14,3
117,15,59
117,16,40
117,17,85
117,18,22
117,19,27
117,20,56
117,21,34
117,22,16
117,23,112
117,24,121
117,25,88
117,26,57
117,27,19
117,28,88
117,29,29
117,30,116
117,31,117
117,32,122
117,33,29
117,34,34
117,35,14
117,36,62
117,37,100
117,38,30
117,39,281
117,40,30
117,41,109
117,42,292
117,43,49
117,44,721
117,45,2
117,46,13
117,47,88
117,48,78
117,49,148
117,50,425
117,51,14
117,52,17
117,53,206
117,54,7
117,55,134
117,56,122
117,57,51
117,58,33
117,59,40
117,60,82
117,61,171
117,62,44
117,63,149
117,64,39
117,65,19
117,66,849
117,67,360
117,68,42
117,69,633
117,70,181
117,71,210
117,72,46
117,73,18
117,74,165
117,75,133
117,76,399
117,77,17
117,78,49
117,79,14
117,80,489
117,81,513
117,82,20
117,83,151
117,84,92
117,85,814
117,86,412
117,87,37
117,88,591
117,89,145
117,90,31
117,91,44
117,92,172
117,93,55
117,94,231
117,95,353
117,96,22
117,97,81
117,98,60
117,99,679
117,100,23
117,101,124
117,102,5
117,103,433
117,104,25
117,105,180
117,106,477
117,107,159
117,108,156
117,109,799
117,110,19
117,111,7
117,112,585
117,113,48
117,114,207
117,115,103
117,116,90
117,117,7433
117,118,58
117,119,679
117,120,42
117,121,252
117,122,266
117,123,280
117,124,5
117,125,38
117,197,4
117,198,6
117,213,3
117,216,1
117,219,3
117,227,8
117,228,6
117,235,9
117,238,60
117,242,2
117,246,8
117,247,7
117,249,79
117,250,4
117,264,4
117,271,10
117,272,18
117,276,8
118,-2,1000
118,-1,11765
118,3,13
118,5,17
118,7,2
118,9,2
118,10,10
118,11,3
118,13,10
118,15,4
118,16,7
118,17,8
118,18,1
118,19,3
118,20,4
118,21,10
118,22,3
118,23,15
118,24,12
118,25,9
118,26,8
118,27,2
118,28,13
118,29,8
118,30,9
118,31,16
118,32,7
118,33,11
118,34,9
118,36,8
118,37,8
118,38,5
118,39,32
118,40,15
118,41,21
118,42,35
118,43,11
118,44,91
118,45,1
118,46,2
118,47,9
118,48,13
118,49,14
118,50,49
118,51,5
118,52,2
118,53,28
118,54,0
118,55,19
118,56,13
118,57,8
118,58,0
118,59,9
118,60,8
118,61,17
118,62,6
118,63,18
118,65,2
118,66,94
118,67,28
118,68,10
118,69,67
118,70,8
118,71,18
118,72,5
118,73,3
118,74,19
118,75,25
118,76,41
118,77,13
118,78,13
118,79,0
118,80,53
118,81,7
118,82,0
118,83,27
118,84,23
118,85,76
118,86,51
118,87,2
118,88,68
118,89,5
118,90,7
118,91,0
118,92,25
118,93,16
118,94,51
118,95,80
118,96,11
118,97,5
118,98,8
118,99,49
118,100,11
118,101,278
118,102,3
118,103,56
118,104,22
118,105,18
118,106,30
118,107,531
118,108,35
118,109,20
118,110,352
118,111,15
118,112,18
118,113,5
118,114,9
118,115,31
118,116,10
118,117,15
118,118,3881
118,119,51
118,120,0
118,121,6
118,122,9
118,125,19
118,198,1
118,213,1
118,216,1
118,219,4
118,227,4
118,238,19
118,249,4
118,250,4
118,264,2
118,271,1
118,272,1
119,-2,5917
119,-1,80398
119,1,12
119,2,1
119,3,152
119,4,1
119,5,213
119,6,3
119,7,7
119,8,3
119,9,39
119,10,92
119,11,8
119,12,1
119,13,27
119,14,18
119,15,54
119,16,51
119,17,125
119,18,32
119,19,34
119,20,110
119,21,64
119,22,24
119,23,154
119,24,198
119,25,139
119,26,83
119,27,39
119,28,129
119,29,61
119,30,205
119,31,216
119,32,133
119,33,75
119,34,65
119,35,37
119,36,155
119,37,112
119,38,86
119,39,480
119,40,64
119,41,140
119,42,537
119,43,95
119,44,1275
119,45,15
119,46,39
119,47,138
119,48,155
119,49,244
119,50,625
119,51,29
119,52,48
119,53,344
119,54,26
119,55,205
119,56,241
119,57,89
119,58,25
119,59,65
119,60,165
119,61,275
119,62,113
119,63,258
119,64,95
119,65,36
119,66,1593
119,67,457
119,68,78
119,69,1188
119,70,255
119,71,307
119,72,54
119,73,22
119,74,355
119,75,205
119,76,629
119,77,50
119,78,77
119,79,28
119,80,830
119,81,93
119,82,54
119,83,236
119,84,136
119,85,1358
119,86,733
119,87,43
119,88,1100
119,89,206
119,90,43
119,91,50
119,92,254
119,93,62
119,94,408
119,95,753
119,96,29
119,97,76
119,98,96
119,99,855
119,100,59
119,101,256
119,102,12
119,103,792
119,104,59
119,105,212
119,106,476
119,107,585
119,108,440
119,109,399
119,110,38
119,111,14
119,112,1447
119,113,62
119,114,156
119,115,771
119,116,127
119,117,775
119,118,361
119,119,12576
119,120,41
119,121,58
119,122,549
119,123,52
119,124,9
119,125,156
119,187,0
119,197,2
119,198,3
119,213,3
119,216,6
119,219,6
119,227,6
119,228,7
119,235,5
119,238,113
119,242,16
119,246,13
119,247,23
119,248,4
119,249,123
119,250,9
119,264,2
119,271,9
119,272,22
119,276,16
120,-2,954
120,-1,26617
120,1,2
120,2,2
120,3,62
120,4,1
120,5,62
120,6,5
120,7,2
120,8,0
120,9,13
120,10,37
120,11,3
120,12,2
120,13,13
120,14,5
120,15,23
120,16,31
120,17,38
120,18,7
120,19,12
120,20,20
120,21,11
120,22,8
120,23,27
120,24,47
120,25,59
120,26,34
120,27,14
120,28,55
120,29,30
120,30,38
120,31,78
120,32,32
120,33,8
120,34,9
120,35,10
120,36,32
120,37,43
120,38,18
120,39,188
120,40,27
120,41,39
120,42,147
120,43,25
120,44,373
120,45,5
120,46,8
120,47,27
120,48,32
120,49,53
120,50,227
120,51,2
120,52,9
120,53,86
120,54,16
120,55,68
120,56,77
120,57,21
120,58,11
120,59,26
120,60,39
120,61,109
120,62,12
120,63,93
120,64,25
120,65,18
120,66,435
120,67,148
120,68,16
120,69,280
120,70,104
120,71,97
120,72,33
120,73,5
120,74,129
120,75,44
120,76,135
120,77,7
120,78,21
120,79,7
120,80,201
120,81,44
120,82,5
120,83,64
120,84,23
120,85,555
120,86,228
120,87,26
120,88,244
120,89,64
120,90,15
120,91,13
120,92,173
120,93,26
120,94,62
120,95,103
120,96,16
120,97,57
120,98,57
120,99,202
120,100,11
120,101,17
120,102,8
120,103,117
120,104,9
120,105,243
120,106,440
120,107,32
120,108,26
120,109,130
120,110,4
120,111,2
120,112,39
120,113,724
120,114,843
120,115,12
120,116,329
120,117,38
120,118,34
120,119,31
120,120,2592
120,121,516
120,122,19
120,123,12
120,124,2
120,125,0
120,213,6
120,227,1
120,228,10
120,235,4
120,238,10
120,249,31
120,250,0
120,264,5
120,271,0
120,272,21
120,276,4
121,-2,3642
121,-1,49314
121,1,7
121,2,0
121,3,123
121,4,1
121,5,178
121,6,2
121,7,10
121,8,0
121,9,27
121,10,75
121,11,10
121,12,1
121,13,23
121,14,5
121,15,51
121,16,45
121,17,83
121,18,7
121,19,25
121,20,40
121,21,28
121,22,19
121,23,86
121,24,96
121,25,108
121,26,36
121,27,34
121,28,90
121,29,25
121,30,73
121,31,116
121,32,114
121,33,42
121,34,29
121,35,8
121,36,88
121,37,104
121,38,54
121,39,321
121,40,43
121,41,108
121,42,292
121,43,43
121,44,708
121,45,17
121,46,20
121,47,77
121,48,60
121,49,150
121,50,446
121,51,5
121,52,31
121,53,233
121,54,29
121,55,131
121,56,182
121,57,36
121,58,10
121,59,45
121,60,65
121,61,177
121,62,36
121,63,202
121,64,54
121,65,25
121,66,928
121,67,293
121,68,50
121,69,596
121,70,175
121,71,218
121,72,51
121,73,13
121,74,229
121,75,103
121,76,403
121,77,20
121,78,32
121,79,14
121,80,505
121,81,728
121,82,25
121,83,134
121,84,78
121,85,877
121,86,408
121,87,34
121,88,672
121,89,177
121,90,32
121,91,25
121,92,202
121,93,38
121,94,157
121,95,272
121,96,38
121,97,99
121,98,85
121,99,882
121,100,19
121,101,53
121,102,12
121,103,360
121,104,18
121,105,225
121,106,739
121,107,124
121,108,110
121,109,975
121,110,7
121,111,8
121,112,165
121,113,167
121,114,588
121,115,49
121,116,272
121,117,308
121,118,79
121,119,124
121,120,411
121,121,6434
121,122,61
121,123,87
121,124,4
121,125,14
121,197,0
121,198,4
121,213,9
121,219,4
121,227,8
121,228,4
121,232,0
121,235,1
121,238,61
121,246,9
121,247,0
121,248,1
121,249,51
121,250,3
121,264,5
121,271,1
121,272,34
121,276,5
122,-2,3682
122,-1,42745
122,2,5
122,3,91
122,4,2
122,5,137
122,6,2
122,7,14
122,8,3
122,9,13
122,10,51
122,11,11
122,12,4
122,13,17
122,14,0
122,15,23
122,16,23
122,17,67
122,18,14
122,19,9
122,20,31
122,21,32
122,22,11
122,23,78
122,24,61
122,25,60
122,26,45
122,27,16
122,28,56
122,29,21
122,30,101
122,31,88
122,32,58
122,33,23
122,34,36
122,35,13
122,36,54
122,37,59
122,38,18
122,39,226
122,40,36
122,41,55
122,42,253
122,43,53
122,44,545
122,45,14
122,46,20
122,47,62
122,48,65
122,49,101
122,50,371
122,51,8
122,52,17
122,53,145
122,54,10
122,55,101
122,56,121
122,57,37
122,58,24
122,59,44
122,60,67
122,61,117
122,62,38
122,63,124
122,64,33
122,65,26
122,66,627
122,67,228
122,68,48
122,69,403
122,70,118
122,71,142
122,72,32
122,73,19
122,74,180
122,75,58
122,76,266
122,77,12
122,78,42
122,79,5
122,80,424
122,81,88
122,82,17
122,83,129
122,84,44
122,85,651
122,86,316
122,87,11
122,88,538
122,89,110
122,90,21
122,91,34
122,92,162
122,93,42
122,94,168
122,95,271
122,96,35
122,97,36
122,98,58
122,99,466
122,100,25
122,101,71
122,102,9
122,103,298
122,104,18
122,105,105
122,106,241
122,107,157
122,108,141
122,109,321
122,110,13
122,111,19
122,112,215
122,113,38
122,114,125
122,115,93
122,116,75
122,117,394
122,118,142
122,119,593
122,120,23
122,121,84
122,122,5465
122,123,331
122,124,3
122,125,232
122,213,6
122,219,5
122,227,1
122,228,2
122,235,2
122,238,60
122,246,13
122,247,2
122,249,55
122,250,5
122,264,0
122,271,1
122,272,17
122,276,5
123,-2,3445
123,-1,30554
123,1,0
123,3,59
123,4,0
123,5,141
123,6,2
123,7,15
123,8,2
123,9,21
123,10,36
123,11,3
123,13,18
123,14,8
123,15,39
123,16,40
123,17,76
123,18,7
123,19,10
123,20,29
123,21,23
123,22,20
123,23,59
123,24,81
123,25,65
123,26,39
123,27,18
123,28,82
123,29,18
123,30,53
123,31,73
123,32,75
123,33,30
123,34,25
123,35,8
123,36,89
123,37,79
123,38,24
123,39,251
123,40,30
123,41,81
123,42,242
123,43,55
123,44,581
123,45,2
123,46,24
123,47,61
123,48,72
123,49,162
123,50,350
123,51,2
123,52,8
123,53,207
123,54,20
123,55,97
123,56,113
123,57,37
123,58,24
123,59,31
123,60,92
123,61,143
123,62,27
123,63,148
123,64,24
123,65,20
123,66,741
123,67,271
123,68,44
123,69,486
123,70,131
123,71,143
123,72,39
123,73,25
123,74,160
123,75,77
123,76,304
123,77,29
123,78,26
123,79,16
123,80,502
123,81,156
123,82,28
123,83,147
123,84,50
123,85,675
123,86,360
123,87,28
123,88,504
123,89,91
123,90,18
123,91,25
123,92,131
123,93,33
123,94,190
123,95,210
123,96,20
123,97,40
123,98,54
123,99,575
123,100,22
123,101,60
123,102,4
123,103,287
123,104,11
123,105,159
123,106,347
123,107,81
123,108,109
123,109,553
123,110,20
123,111,9
123,112,100
123,113,54
123,114,181
123,115,22
123,116,92
123,117,427
123,118,76
123,119,130
123,120,51
123,121,133
123,122,435
123,123,3493
123,124,5
123,125,38
123,197,2
123,213,4
123,219,7
123,228,7
123,238,47
123,246,1
123,247,4
123,249,30
123,264,2
123,271,5
123,272,9
123,276,5
124,-2,592
124,-1,3780
124,3,8
124,5,1
124,7,2
124,9,3
124,10,14
124,11,1
124,13,2
124,15,2
124,16,5
124,17,6
124,18,0
124,19,2
124,20,1
124,21,1
124,22,1
124,23,2
124,24,9
124,25,3
124,26,8
124,27,4
124,28,10
124,29,1
124,30,7
124,31,9
124,32,8
124,33,4
124,34,0
124,35,0
124,36,2
124,37,2
124,38,4
124,39,31
124,40,7
124,41,5
124,42,37
124,43,4
124,44,64
124,45,5
124,46,0
124,47,12
124,48,4
124,49,6
124,50,19
124,51,0
124,52,1
124,53,9
124,54,1
124,55,11
124,56,19
124,57,8
124,58,5
124,59,2
124,60,6
124,61,12
124,62,3
124,63,12
124,64,3
124,65,0
124,66,43
124,67,17
124,68,4
124,69,47
124,70,16
124,71,10
124,72,7
124,73,3
124,74,8
124,75,1
124,76,21
124,77,1
124,78,1
124,79,3
124,80,35
124,81,4
124,82,1
124,83,9
124,84,6
124,85,75
124,86,22
124,87,1
124,88,46
124,89,10
124,91,3
124,92,45
124,93,1
124,94,23
124,95,16
124,96,2
124,97,13
124,98,17
124,99,21
124,100,4
124,101,0
124,102,5
124,103,21
124,104,0
124,105,45
124,106,55
124,107,10
124,108,7
124,109,14
124,110,2
124,111,1
124,112,12
124,113,84
124,114,50
124,115,0
124,116,112
124,117,4
124,118,21
124,119,2
124,120,29
124,121,11
124,122,4
124,123,2
124,124,286
124,125,3
124,227,0
124,235,3
124,238,8
124,249,3
124,272,0
125,-2,4272
125,-1,29475
125,1,2
125,2,3
125,3,83
125,4,0
125,5,109
125,7,2
125,8,5
125,9,16
125,10,37
125,11,5
125,12,7
125,13,25
125,14,3
125,15,25
125,16,34
125,17,59
125,18,13
125,19,24
125,20,28
125,21,26
125,22,6
125,23,59
125,24,69
125,25,56
125,26,28
125,27,14
125,28,47
125,29,25
125,30,103
125,31,87
125,32,78
125,33,19
125,34,27
125,35,16
125,36,47
125,37,68
125,38,34
125,39,237
125,40,28
125,41,58
125,42,211
125,43,27
125,44,490
125,45,13
125,46,18
125,47,61
125,48,61
125,49,100
125,50,282
125,51,7
125,52,10
125,53,119
125,54,20
125,55,107
125,56,123
125,57,39
125,58,10
125,59,27
125,60,55
125,61,97
125,62,33
125,63,128
125,64,35
125,65,21
125,66,613
125,67,203
125,68,35
125,69,497
125,70,106
125,71,155
125,72,28
125,73,14
125,74,133
125,75,90
125,76,283
125,77,18
125,78,45
125,79,12
125,80,379
125,81,45
125,82,18
125,83,134
125,84,72
125,85,593
125,86,327
125,87,39
125,88,480
125,89,90
125,90,19
125,91,25
125,92,139
125,93,46
125,94,185
125,95,316
125,96,28
125,97,39
125,98,43
125,99,407
125,100,25
125,101,87
125,102,18
125,103,329
125,104,22
125,105,124
125,106,238
125,107,138
125,108,131
125,109,228
125,110,15
125,111,7
125,112,225
125,113,41
125,114,81
125,115,75
125,116,68
125,117,168
125,118,228
125,119,346
125,120,21
125,121,46
125,122,426
125,123,72
125,124,2
125,125,3066
125,213,1
125,216,3
125,227,1
125,228,5
125,235,1
125,238,39
125,247,2
125,248,1
125,249,60
125,264,2
125,271,1
125,272,16
125,276,1
187,-2,185
187,-1,8239
187,3,1
187,5,7
187,7,8
187,9,7
187,10,5
187,11,5
187,15,2
187,16,5
187,17,13
187,18,2
187,19,9
187,23,0
187,24,1
187,25,12
187,26,16
187,28,5
187,29,6
187,30,9
187,31,8
187,32,4
187,33,0
187,34,7
187,35,3
187,36,12
187,37,2
187,38,31
187,39,12
187,41,22
187,42,2
187,43,3
187,44,16
187,46,1
187,47,11
187,48,7
187,49,28
187,50,13
187,51,4
187,52,3
187,53,10
187,55,2
187,56,14
187,57,1
187,58,0
187,59,6
187,60,1
187,61,6
187,62,1
187,63,4
187,64,10
187,65,0
187,66,31
187,67,23
187,68,4
187,69,22
187,70,4
187,71,13
187,72,1
187,74,9
187,75,13
187,76,1
187,77,9
187,78,3
187,80,19
187,83,11
187,84,0
187,85,21
187,86,10
187,87,2
187,88,17
187,89,5
187,90,1
187,92,6
187,93,2
187,94,0
187,95,0
187,99,14
187,100,3
187,103,5
187,105,2
187,106,2
187,108,2
187,109,1
187,112,1
187,113,1
187,115,1
187,116,0
187,124,0
187,187,1083
187,197,2
187,198,118
187,213,9
187,219,151
187,227,2
187,228,50
187,235,390
187,238,50
187,242,0
187,246,8
187,247,86
187,248,9
187,249,12
187,250,27
187,264,2
187,271,7
187,272,17
197,-2,676
197,-1,13084
197,1,1
197,2,1
197,3,9
197,4,0
197,5,3
197,7,21
197,9,8
197,10,2
197,11,6
197,15,6
197,16,6
197,17,5
197,18,21
197,19,13
197,20,3
197,22,1
197,23,0
197,24,2
197,25,29
197,26,19
197,27,3
197,28,3
197,29,7
197,30,11
197,31,16
197,32,10
197,33,1
197,34,14
197,36,14
197,37,3
197,38,11
197,39,36
197,41,20
197,42,9
197,43,3
197,44,28
197,46,3
197,47,4
197,48,2
197,49,8
197,50,10
197,52,1
197,53,6
197,54,0
197,55,1
197,56,21
197,57,10
197,59,5
197,60,3
197,61,0
197,62,4
197,63,11
197,64,0
197,65,1
197,66,35
197,67,11
197,68,4
197,69,10
197,70,7
197,71,16
197,72,3
197,74,10
197,75,5
197,76,7
197,77,0
197,78,4
197,80,21
197,83,5
197,84,7
197,85,26
197,86,43
197,88,20
197,89,3
197,90,1
197,91,2
197,92,2
197,93,8
197,94,9
197,95,5
197,97,12
197,99,11
197,100,2
197,103,3
197,104,3
197,105,4
197,106,12
197,107,4
197,109,1
197,111,1
197,112,0
197,117,5
197,119,3
197,121,3
197,124,1
197,197,1577
197,198,293
197,216,13
197,219,39
197,227,4
197,228,14
197,232,2
197,235,5
197,238,20
197,242,0
197,246,1
197,247,4
197,249,34
197,250,6
197,272,6
198,-2,849
198,-1,15471
198,1,0
198,3,11
198,5,6
198,7,54
198,9,11
198,10,30
198,11,26
198,15,18
198,16,10
198,17,24
198,18,40
198,19,19
198,20,3
198,21,6
198,22,4
198,23,4
198,24,9
198,25,50
198,26,29
198,27,2
198,28,8
198,29,4
198,30,10
198,31,30
198,32,9
198,33,5
198,34,19
198,35,11
198,36,21
198,37,6
198,38,17
198,39,51
198,41,21
198,42,19
198,43,7
198,44,57
198,45,3
198,46,1
198,47,16
198,48,13
198,49,21
198,50,52
198,51,4
198,52,2
198,53,15
198,55,8
198,56,28
198,57,19
198,58,5
198,59,7
198,60,9
198,61,8
198,62,1
198,63,8
198,64,0
198,65,0
198,66,86
198,67,29
198,68,7
198,69,26
198,70,15
198,71,40
198,72,2
198,73,4
198,74,20
198,75,14
198,76,19
198,77,2
198,78,3
198,80,48
198,83,8
198,84,0
198,85,40
198,86,18
198,87,3
198,88,28
198,89,2
198,91,1
198,92,4
198,93,1
198,94,4
198,95,13
198,97,4
198,98,2
198,99,22
198,100,7
198,101,2
198,102,3
198,103,18
198,104,3
198,105,7
198,106,17
198,108,0
198,109,2
198,111,4
198,112,8
198,113,0
198,114,8
198,115,0
198,116,6
198,117,0
198,119,8
198,187,81
198,197,397
198,198,2207
198,213,10
198,216,2
198,219,98
198,227,21
198,228,36
198,232,14
198,235,4
198,238,34
198,246,2
198,247,15
198,248,7
198,249,109
198,250,7
198,264,1
198,271,2
198,272,16
198,276,1
213,-2,1559
213,-1,30924
213,1,3
213,3,153
213,5,111
213,6,0
213,7,863
213,9,75
213,10,115
213,11,764
213,12,1
213,13,22
213,14,4
213,15,83
213,16,40
213,17,223
213,18,300
213,19,73
213,20,25
213,21,25
213,22,7
213,23,24
213,24,74
213,25,473
213,26,269
213,27,16
213,28,60
213,29,63
213,30,55
213,31,306
213,32,66
213,33,19
213,34,109
213,35,27
213,36,130
213,37,50
213,38,87
213,39,435
213,40,7
213,41,126
213,42,200
213,43,13
213,44,617
213,45,4
213,46,11
213,47,93
213,48,34
213,49,151
213,50,399
213,51,12
213,52,6
213,53,110
213,54,1
213,55,83
213,56,103
213,57,25
213,58,11
213,59,28
213,60,27
213,61,122
213,62,23
213,63,66
213,64,31
213,65,13
213,66,557
213,67,214
213,68,35
213,69,369
213,70,62
213,71,148
213,72,13
213,73,5
213,74,96
213,75,37
213,76,219
213,77,14
213,78,13
213,79,4
213,80,360
213,81,5
213,82,6
213,83,81
213,84,35
213,85,401
213,86,222
213,87,7
213,88,254
213,89,55
213,90,18
213,91,11
213,92,72
213,93,21
213,94,66
213,95,69
213,96,8
213,97,5
213,98,11
213,99,104
213,100,8
213,101,5
213,102,0
213,103,80
213,104,6
213,105,55
213,106,52
213,107,12
213,108,21
213,109,61
213,110,1
213,111,13
213,112,14
213,113,5
213,114,30
213,115,5
213,116,8
213,117,14
213,118,17
213,119,15
213,120,1
213,121,0
213,122,5
213,123,2
213,124,2
213,125,4
213,187,0
213,197,7
213,198,7
213,213,3642
213,216,4
213,219,0
213,227,236
213,228,21
213,232,22
213,235,12
213,238,168
213,246,50
213,247,9
213,249,965
213,250,7
213,264,3
213,271,11
213,272,78
213,276,7
216,-2,587
216,-1,14963
216,5,4
216,9,4
216,10,7
216,11,5
216,15,6
216,16,1
216,17,5
216,18,1
216,19,14
216,21,3
216,23,5
216,24,0
216,25,2
216,26,6
216,28,3
216,30,9
216,31,5
216,32,3
216,34,5
216,35,24
216,36,11
216,37,4
216,38,18
216,39,3
216,40,2
216,41,13
216,42,4
216,44,11
216,47,6
216,48,6
216,49,16
216,50,10
216,51,3
216,52,3
216,53,10
216,55,1
216,56,8
216,57,5
216,58,1
216,59,12
216,60,4
216,61,6
216,62,11
216,63,1
216,64,12
216,66,15
216,67,3
216,68,2
216,69,18
216,71,4
216,72,1
216,73,2
216,75,6
216,76,10
216,77,3
216,78,2
216,80,15
216,83,0
216,84,5
216,85,14
216,86,4
216,87,2
216,88,13
216,89,3
216,90,7
216,91,2
216,94,4
216,95,5
216,98,3
216,99,6
216,100,0
216,101,1
216,103,2
216,104,3
216,105,1
216,106,6
216,107,19
216,111,4
216,112,3
216,113,2
216,115,4
216,116,3
216,117,6
216,119,4
